2025-08-11T12:21:06.377432,person
2025-08-11T12:21:06.387535,laptop
2025-08-11T12:21:06.584071,keyboard
2025-08-11T12:21:07.641233,bed
2025-08-11T12:21:19.983509,cell phone
2025-08-11T12:21:19.983509,remote
2025-08-11T12:21:23.919979,mouse
2025-08-11T12:21:24.986812,bottle
