2025-08-11T16:34:03.435113,person
2025-08-11T16:34:03.446005,clock
2025-08-11T16:34:03.447434,scissors
2025-08-11T16:34:04.982044,airplane
2025-08-11T16:34:06.717728,refrigerator
2025-08-11T16:34:07.564040,baseball bat
2025-08-11T16:34:08.958596,cell phone
2025-08-11T16:34:10.076209,remote
