2025-06-30T14:17:46.322713,person
2025-06-30T14:17:46.472956,airplane
2025-06-30T14:17:47.263164,cell phone
2025-06-30T14:17:50.731315,toothbrush
2025-06-30T14:17:50.731315,remote
2025-06-30T14:17:51.370936,laptop
2025-06-30T14:17:51.949356,scissors
2025-06-30T14:17:52.052462,tv
2025-06-30T14:17:57.130078,cup
2025-06-30T14:17:58.042477,clock
2025-06-30T14:18:04.180709,chair
2025-06-30T14:18:05.257709,refrigerator
2025-06-30T14:18:45.188474,tie
